ID,TITLE,ABSTRACT,Computer Science,Physics,Mathematics,Statistics,Quantitative Biology,Quantitative Finance
6170,CoMID: Context-based Multi-Invariant Detection for Monitoring Cyber-Physical Software,"  Cyber-physical software continually interacts with its physical environment
for adaptation in order to deliver smart services. However, the interactions
can be subject to various errors when the software's assumption on its
environment no longer holds, thus leading to unexpected misbehavior or even
failure. To address this problem, one promising way is to conduct runtime
monitoring of invariants, so as to prevent cyber-physical software from
entering such errors (a.k.a. abnormal states). To effectively detect abnormal
states, we in this article present an approach, named Context-based
Multi-Invariant Detection (CoMID), which consists of two techniques:
context-based trace grouping and multi-invariant detection. The former infers
contexts to distinguish different effective scopes for CoMID's derived
invariants, and the latter conducts ensemble evaluation of multiple invariants
to detect abnormal states. We experimentally evaluate CoMID on real-world
cyber-physical software. The results show that CoMID achieves a 5.7-28.2%
higher true-positive rate and a 6.8-37.6% lower false-positive rate in
detecting abnormal states, as compared with state-of-the-art approaches (i.e.,
Daikon and ZoomIn). When deployed in field tests, CoMID's runtime monitoring
improves the success rate of cyber-physical software in its task executions by
15.3-31.7%.
",1,0,0,0,0,0
14793,Orbit classification in the Hill problem: I. The classical case,"  The case of the classical Hill problem is numerically investigated by
performing a thorough and systematic classification of the initial conditions
of the orbits. More precisely, the initial conditions of the orbits are
classified into four categories: (i) non-escaping regular orbits; (ii) trapped
chaotic orbits; (iii) escaping orbits; and (iv) collision orbits. In order to
obtain a more general and complete view of the orbital structure of the
dynamical system our exploration takes place in both planar (2D) and the
spatial (3D) version of the Hill problem. For the 2D system we numerically
integrate large sets of initial conditions in several types of planes, while
for the system with three degrees of freedom, three-dimensional distributions
of initial conditions of orbits are examined. For distinguishing between
ordered and chaotic bounded motion the Smaller ALingment Index (SALI) method is
used. We managed to locate the several bounded basins, as well as the basins of
escape and collision and also to relate them with the corresponding escape and
collision time of the orbits. Our numerical calculations indicate that the
overall orbital dynamics of the Hamiltonian system is a complicated but highly
interested problem. We hope our contribution to be useful for a further
understanding of the orbital properties of the classical Hill problem.
",0,1,0,0,0,0
20471,Individual position diversity in dependence socioeconomic networks increases economic output,"  The availability of big data recorded from massively multiplayer online
role-playing games (MMORPGs) allows us to gain a deeper understanding of the
potential connection between individuals' network positions and their economic
outputs. We use a statistical filtering method to construct dependence networks
from weighted friendship networks of individuals. We investigate the 30
distinct motif positions in the 13 directed triadic motifs which represent
microscopic dependences among individuals. Based on the structural similarity
of motif positions, we further classify individuals into different groups. The
node position diversity of individuals is found to be positively correlated
with their economic outputs. We also find that the economic outputs of leaf
nodes are significantly lower than that of the other nodes in the same motif.
Our findings shed light on understanding the influence of network structure on
economic activities and outputs in socioeconomic system.
",1,1,0,0,0,0
14207,On the n-th row of the graded Betti table of an n-dimensional toric variety,"  We prove an explicit formula for the first non-zero entry in the n-th row of
the graded Betti table of an n-dimensional projective toric variety associated
to a normal polytope with at least one interior lattice point. This applies to
Veronese embeddings of projective space where we prove a special case of a
conjecture of Ein and Lazarsfeld. We also prove an explicit formula for the
entire n-th row when the interior of the polytope is one-dimensional. All
results are valid over an arbitrary field k.
",0,0,1,0,0,0
10427,Thick-medium model of transverse pattern formation in optically excited cold two-level atoms with a feedback mirror,"  We study a pattern forming instability in a laser driven optically thick
cloud of cold two-level atoms with a planar feedback mirror. A theoretical
model is developed, enabling a full analysis of transverse patterns in a medium
with saturable nonlinearity, taking into account diffraction within the medium,
and both the transmission and reflection gratings. Focus of the analysis is on
combined treatment of nonlinear propagation in a diffractively- and
optically-thick medium and the boundary condition given by feedback. We
demonstrate explicitly how diffraction within the medium breaks the degeneracy
of Talbot modes inherent in thin slice models. Existence of envelope curves
bounding all possible pattern formation thresholds is predicted. The importance
of envelope curves and their interaction with threshold curves is illustrated
by experimental observation of a sudden transition between length scales as
mirror displacement is varied.
",0,1,0,0,0,0
1365,Pricing options and computing implied volatilities using neural networks,"  This paper proposes a data-driven approach, by means of an Artificial Neural
Network (ANN), to value financial options and to calculate implied volatilities
with the aim of accelerating the corresponding numerical methods. With ANNs
being universal function approximators, this method trains an optimized ANN on
a data set generated by a sophisticated financial model, and runs the trained
ANN as an agent of the original solver in a fast and efficient way. We test
this approach on three different types of solvers, including the analytic
solution for the Black-Scholes equation, the COS method for the Heston
stochastic volatility model and Brent's iterative root-finding method for the
calculation of implied volatilities. The numerical results show that the ANN
solver can reduce the computing time significantly.
",1,0,0,0,0,1
9461,Discrete Sequential Prediction of Continuous Actions for Deep RL,"  It has long been assumed that high dimensional continuous control problems
cannot be solved effectively by discretizing individual dimensions of the
action space due to the exponentially large number of bins over which policies
would have to be learned. In this paper, we draw inspiration from the recent
success of sequence-to-sequence models for structured prediction problems to
develop policies over discretized spaces. Central to this method is the
realization that complex functions over high dimensional spaces can be modeled
by neural networks that predict one dimension at a time. Specifically, we show
how Q-values and policies over continuous spaces can be modeled using a next
step prediction model over discretized dimensions. With this parameterization,
it is possible to both leverage the compositional structure of action spaces
during learning, as well as compute maxima over action spaces (approximately).
On a simple example task we demonstrate empirically that our method can perform
global search, which effectively gets around the local optimization issues that
plague DDPG. We apply the technique to off-policy (Q-learning) methods and show
that our method can achieve the state-of-the-art for off-policy methods on
several continuous control tasks.
",1,0,0,1,0,0
4027,Gradient Sensing via Cell Communication,"  The chemotactic dynamics of cells and organisms that have no specialized
gradient sensing organelles is not well understood. In fact, chemotaxis of this
sort of organism is especially challenging to explain when the external
chemical gradient is so small as to make variations of concentrations minute
over the length of each of the organisms. Experimental evidence lends support
to the conjecture that chemotactic behavior of chains of cells can be achieved
via cell-to-cell communication. This is the chemotactic basis for the Local
Excitation, Global Inhibition (LEGI) model.
A generalization of the model for the communication component of the LEGI
model is proposed. Doing so permits us to study in detail how gradient sensing
changes as a function of the structure of the communication term. The key
findings of this study are, an accounting of how gradient sensing is affected
by the competition of communication and diffusive processes; the determination
of the scale dependence of the model outcomes; the sensitivity of communication
to parameters in the model. Together with an essential analysis of the dynamics
of the model, these findings can prove useful in suggesting experiments aimed
at determining the viability of a communication mechanism in chemotactic
dynamics of chains and networks of cells exposed to a chemical concentration
gradient.
",0,0,0,0,1,0
6821,A critical analysis of resampling strategies for the regularized particle filter,"  We analyze the performance of different resampling strategies for the
regularized particle filter regarding parameter estimation. We show in
particular, building on analytical insight obtained in the linear Gaussian
case, that resampling systematically can prevent the filtered density from
converging towards the true posterior distribution. We discuss several means to
overcome this limitation, including kernel bandwidth modulation, and provide
evidence that the resulting particle filter clearly outperforms traditional
bootstrap particle filters. Our results are supported by numerical simulations
on a linear textbook example, the logistic map and a non-linear plant growth
model.
",0,0,1,1,0,0
19753,"Permutation polynomials, fractional polynomials, and algebraic curves","  In this note we prove a conjecture by Li, Qu, Li, and Fu on permutation
trinomials over $\mathbb{F}_3^{2k}$. In addition, new examples and
generalizations of some families of permutation polynomials of
$\mathbb{F}_{3^k}$ and $\mathbb{F}_{5^k}$ are given. We also study permutation
quadrinomials of type $Ax^{q(q-1)+1} + Bx^{2(q-1)+1} + Cx^{q} + x$. Our method
is based on the investigation of an algebraic curve associated with a
{fractional polynomial} over a finite field.
",0,0,1,0,0,0
14522,Intersection of conjugate solvable subgroups in symmetric groups,"  It is shown that for a solvable subgroup $G$ of an almost simple group $S$
which socle is isomorphic to $A_n$ $ (n\ge5)$ there are $x,y,z,t \in S$ such
that $G \cap G^x \cap G^y \cap G^z \cap G^t =1.$
",0,0,1,0,0,0
15275,Qualitative uncertainty principle for Gabor transform on certain locally compact groups,"  Classes of locally compact groups having qualitative uncertainty principle
for Gabor transform have been investigated. These include Moore groups,
Heisenberg Group $\mathbb{H}_n, \mathbb{H}_{n} \times D,$ where $D$ is discrete
group and other low dimensional nilpotent Lie groups.
",0,0,1,0,0,0
12410,Symmetry analysis and soliton solution of (2+1)- dimensional Zoomeron equation,"  Traveling wave solutions of (2 + 1)-dimensional Zoomeron equation(ZE) are
developed in terms of exponential functions involving free parameters. It is
shown that the novel Lie group of transformations method is a competent and
prominent tool in solving nonlinear partial differential equations(PDEs) in
mathematical physics. The similarity transformation method(STM) is applied
first on (2 + 1)-dimensional ZE to find the infinitesimal generators.
Discussing the different cases on these infinitesimal generators, STM reduce (2
+ 1)-dimensional ZE into (1 + 1)-dimensional PDEs, later it reduces these PDEs
into various ordinary differential equations(ODEs) and help to find exact
solutions of (2 + 1)-dimensional ZE.
",0,1,1,0,0,0
9505,Visual-Based Analysis of Classification Measures with Applications to Imbalanced Data,"  With a plethora of available classification performance measures, choosing
the right metric for the right task requires careful thought. To make this
decision in an informed manner, one should study and compare general properties
of candidate measures. However, analysing measures with respect to complete
ranges of their domain values is a difficult and challenging task. In this
study, we attempt to support such analyses with a specialized visualization
technique, which operates in a barycentric coordinate system using a 3D
tetrahedron. Additionally, we adapt this technique to the context of imbalanced
data and put forward a set of properties which should be taken into account
when selecting a classification performance measure. As a result, we compare 22
popular measures and show important differences in their behaviour. Moreover,
for parametric measures such as the F$_{\beta}$ and IBA$_\alpha$(G-mean), we
analytically derive parameter thresholds that change measure properties.
Finally, we provide an online visualization tool that can aid the analysis of
complete domain ranges of performance measures.
",1,0,0,0,0,0
13447,"General-purpose Tagging of Freesound Audio with AudioSet Labels: Task Description, Dataset, and Baseline","  This paper describes Task 2 of the DCASE 2018 Challenge, titled
""General-purpose audio tagging of Freesound content with AudioSet labels"". This
task was hosted on the Kaggle platform as ""Freesound General-Purpose Audio
Tagging Challenge"". The goal of the task is to build an audio tagging system
that can recognize the category of an audio clip from a subset of 41 diverse
categories drawn from the AudioSet Ontology. We present the task, the dataset
prepared for the competition, and a baseline system.
",1,0,0,1,0,0
17988,Directional Statistics and Filtering Using libDirectional,"  In this paper, we present libDirectional, a MATLAB library for directional
statistics and directional estimation. It supports a variety of commonly used
distributions on the unit circle, such as the von Mises, wrapped normal, and
wrapped Cauchy distributions. Furthermore, various distributions on
higher-dimensional manifolds such as the unit hypersphere and the hypertorus
are available. Based on these distributions, several recursive filtering
algorithms in libDirectional allow estimation on these manifolds. The
functionality is implemented in a clear, well-documented, and object-oriented
structure that is both easy to use and easy to extend.
",1,0,0,1,0,0
2460,Thermal Sunyaev-Zel'dovich effect in the intergalactic medium with primordial magnetic fields,"  The presence of ubiquitous magnetic fields in the universe is suggested from
observations of radiation and cosmic ray from galaxies or the intergalactic
medium (IGM). One possible origin of cosmic magnetic fields is the
magnetogenesis in the primordial universe. Such magnetic fields are called
primordial magnetic fields (PMFs), and are considered to affect the evolution
of matter density fluctuations and the thermal history of the IGM gas. Hence
the information of PMFs is expected to be imprinted on the anisotropies of the
cosmic microwave background (CMB) through the thermal Sunyaev-Zel'dovich (tSZ)
effect in the IGM. In this study, given an initial power spectrum of PMFs as
$P(k)\propto B_{\rm 1Mpc}^2 k^{n_{B}}$, we calculate dynamical and thermal
evolutions of the IGM under the influence of PMFs, and compute the resultant
angular power spectrum of the Compton $y$-parameter on the sky. As a result, we
find that two physical processes driven by PMFs dominantly determine the power
spectrum of the Compton $y$-parameter; (i) the heating due to the ambipolar
diffusion effectively works to increase the temperature and the ionization
fraction, and (ii) the Lorentz force drastically enhances the density contrast
just after the recombination epoch. These facts result in making the tSZ
angular power spectrum induced by the PMFs more remarkable at $\ell >10^4$ than
that by galaxy clusters even with $B_{\rm 1Mpc}=0.1$ nG and $n_{B}=-1.0$
because the contribution from galaxy clusters decreases with increasing $\ell$.
The measurement of the tSZ angular power spectrum on high $\ell$ modes can
provide the stringent constraint on PMFs.
",0,1,0,0,0,0
20002,Consumption smoothing in the working-class households of interwar Japan,"  I analyze Osaka factory worker households in the early 1920s, whether
idiosyncratic income shocks were shared efficiently, and which consumption
categories were robust to shocks. While the null hypothesis of full
risk-sharing of total expenditures was rejected, factory workers maintained
their households, in that they paid for essential expenditures (rent,
utilities, and commutation) during economic hardship. Additionally, children's
education expenditures were possibly robust to idiosyncratic income shocks. The
results suggest that temporary income is statistically significantly increased
if disposable income drops due to idiosyncratic shocks. Historical documents
suggest microfinancial lending and saving institutions helped mitigate
risk-based vulnerabilities.
",0,0,0,0,0,1
2531,Crawling migration under chemical signalling: a stochastic particle model,"  Cell migration is a fundamental process involved in physiological phenomena
such as the immune response and morphogenesis, but also in pathological
processes, such as the development of tumor metastasis. These functions are
effectively ensured because cells are active systems that adapt to their
environment. In this work, we consider a migrating cell as an active particle,
where its intracellular activity is responsible for motion. Such system was
already modeled in a previous model where the protrusion activity of the cell
was described by a stochastic Markovian jump process. The model was proven able
to capture the diversity in observed trajectories. Here, we add a description
of the effect of an external chemical attractive signal on the protrusion
dynamics, that may vary in time. We show that the resulting stochastic model is
a well-posed non-homogeneous Markovian process, and provide cell trajectories
in different settings, illustrating the effects of the signal on long-term
trajectories.
",0,0,0,0,1,0
1520,An Exploration of Mimic Architectures for Residual Network Based Spectral Mapping,"  Spectral mapping uses a deep neural network (DNN) to map directly from noisy
speech to clean speech. Our previous study found that the performance of
spectral mapping improves greatly when using helpful cues from an acoustic
model trained on clean speech. The mapper network learns to mimic the input
favored by the spectral classifier and cleans the features accordingly. In this
study, we explore two new innovations: we replace a DNN-based spectral mapper
with a residual network that is more attuned to the goal of predicting clean
speech. We also examine how integrating long term context in the mimic
criterion (via wide-residual biLSTM networks) affects the performance of
spectral mapping compared to DNNs. Our goal is to derive a model that can be
used as a preprocessor for any recognition system; the features derived from
our model are passed through the standard Kaldi ASR pipeline and achieve a WER
of 9.3%, which is the lowest recorded word error rate for CHiME-2 dataset using
only feature adaptation.
",1,0,0,0,0,0
4042,ModelFactory: A Matlab/Octave based toolbox to create human body models,"  Background: Model-based analysis of movements can help better understand
human motor control. Here, the models represent the human body as an
articulated multi-body system that reflects the characteristics of the human
being studied.
Results: We present an open-source toolbox that allows for the creation of
human models with easy-to-setup, customizable configurations. The toolbox
scripts are written in Matlab/Octave and provide a command-based interface as
well as a graphical interface to construct, visualize and export models.
Built-in software modules provide functionalities such as automatic scaling of
models based on subject height and weight, custom scaling of segment lengths,
mass and inertia, addition of body landmarks, and addition of motion capture
markers. Users can set up custom definitions of joints, segments and other body
properties using the many included examples as templates. In addition to the
human, any number of objects (e.g. exoskeletons, orthoses, prostheses, boxes)
can be added to the modeling environment.
Conclusions: The ModelFactory toolbox is published as open-source software
under the permissive zLib license. The toolbox fulfills an important function
by making it easier to create human models, and should be of interest to human
movement researchers.
This document is the author's version of this article.
",1,0,0,0,1,0
11622,Training-induced inversion of spontaneous exchange bias field on La1.5Ca0.5CoMnO6,"  In this work we report the synthesis and structural, electronic and magnetic
properties of La1.5Ca0.5CoMnO6 double-perovskite. This is a re-entrant spin
cluster material which exhibits a non-negligible negative exchange bias effect
when it is cooled in zero magnetic field from an unmagnetized state down to low
temperature. X-ray powder diffraction, X-ray photoelectron spectroscopy and
magnetometry results indicate mixed valence state at Co site, leading to
competing magnetic phases and uncompensated spins at the magnetic interfaces.
We compare the results for this Ca-doped material with those reported for the
resemblant compound La1.5Sr0.5CoMnO6, and discuss the much smaller spontaneous
exchange bias effect observed for the former in terms of its structural and
magnetic particularities. For La1.5Ca0.5CoMnO6, when successive magnetization
loops are carried, the spontaneous exchange bias field inverts its sign from
negative to positive from the first to the second measurement. We discuss this
behavior based on the disorder at the magnetic interfaces, related to the
presence of a glassy phase. This compound also exhibits a large conventional
exchange bias, for which there is no sign inversion of the exchange bias field
for consecutive cycles.
",0,1,0,0,0,0
5047,The existence and global exponential stability of almost periodic solutions for neutral type CNNs on time scales,"  In this paper, a class of neutral type competitive neural networks with mixed
time-varying delays and leakage delays on time scales is proposed. Based on the
exponential dichotomy of linear dynamic equations on time scales, Banach's
fixed point theorem and the theory of calculus on time scales, some sufficient
conditions that are independent of the backwards graininess function of the
time scale are obtained for the existence and global exponential stability of
almost periodic solutions for this class of neural networks. The obtained
results are completely new and indicate that both the continuous time and the
discrete time cases of the networks share the same dynamical behavior. Finally,
an examples is given to show the effectiveness of the obtained results.
",0,0,1,0,0,0
11740,Relative FP-injective and FP-flat complexes and their model structures,"  In this paper, we introduce the notions of ${\rm FP}_n$-injective and ${\rm
FP}_n$-flat complexes in terms of complexes of type ${\rm FP}_n$. We show that
some characterizations analogous to that of injective, FP-injective and flat
complexes exist for ${\rm FP}_n$-injective and ${\rm FP}_n$-flat complexes. We
also introduce and study ${\rm FP}_n$-injective and ${\rm FP}_n$-flat
dimensions of modules and complexes, and give a relation between them in terms
of Pontrjagin duality. The existence of pre-envelopes and covers in this
setting is discussed, and we prove that any complex has an ${\rm FP}_n$-flat
cover and an ${\rm FP}_n$-flat pre-envelope, and in the case $n \geq 2$ that
any complex has an ${\rm FP}_n$-injective cover and an ${\rm FP}_n$-injective
pre-envelope. Finally, we construct model structures on the category of
complexes from the classes of modules with bounded ${\rm FP}_n$-injective and
${\rm FP}_n$-flat dimensions, and analyze several conditions under which it is
possible to connect these model structures via Quillen functors and Quillen
equivalences.
",0,0,1,0,0,0
16324,Possible formation pathways for the low density Neptune-mass planet HAT-P-26b,"  We investigate possible pathways for the formation of the low density
Neptune-mass planet HAT-P-26b. We use two formation different models based on
pebbles and planetesimals accretion, and includes gas accretion, disk migration
and simple photoevaporation. The models tracks the atmospheric oxygen
abundance, in addition to the orbital period, and mass of the forming planets,
that we compare to HAT-P-26b. We find that pebbles accretion can explain this
planet more naturally than planetesimals accretion that fails completely unless
we artificially enhance the disk metallicity significantly. Pebble accretion
models can reproduce HAT-P-26b with either a high initial core mass and low
amount of envelope enrichment through core erosion or pebbles dissolution, or
the opposite, with both scenarios being possible. Assuming a low envelope
enrichment factor as expected from convection theory and comparable to the
values we can infer from the D/H measurements in Uranus and Neptune, our most
probable formation pathway for HAT-P-26b is through pebble accretion starting
around 10 AU early in the disk's lifetime.
",0,1,0,0,0,0
10993,Invariant theory of a special group action on irreducible polynomials over finite fields,"  In the past few years, an action of $\mathrm{PGL}_2(\mathbb F_q)$ on the set
of irreducible polynomials in $\mathbb F_q[x]$ has been introduced and many
questions have been discussed, such as the characterization and number of
invariant elements. In this paper, we analyze some recent works on this action
and provide full generalizations of them, yielding final theoretical results on
the characterization and number of invariant elements.
",0,0,1,0,0,0
15606,Differentially Private Learning of Undirected Graphical Models using Collective Graphical Models,"  We investigate the problem of learning discrete, undirected graphical models
in a differentially private way. We show that the approach of releasing noisy
sufficient statistics using the Laplace mechanism achieves a good trade-off
between privacy, utility, and practicality. A naive learning algorithm that
uses the noisy sufficient statistics ""as is"" outperforms general-purpose
differentially private learning algorithms. However, it has three limitations:
it ignores knowledge about the data generating process, rests on uncertain
theoretical foundations, and exhibits certain pathologies. We develop a more
principled approach that applies the formalism of collective graphical models
to perform inference over the true sufficient statistics within an
expectation-maximization framework. We show that this learns better models than
competing approaches on both synthetic data and on real human mobility data
used as a case study.
",1,0,0,1,0,0
5844,Evaluation of matrix factorisation approaches for muscle synergy extraction,"  The muscle synergy concept provides a widely-accepted paradigm to break down
the complexity of motor control. In order to identify the synergies, different
matrix factorisation techniques have been used in a repertoire of fields such
as prosthesis control and biomechanical and clinical studies. However, the
relevance of these matrix factorisation techniques is still open for discussion
since there is no ground truth for the underlying synergies. Here, we evaluate
factorisation techniques and investigate the factors that affect the quality of
estimated synergies. We compared commonly used matrix factorisation methods:
Principal component analysis (PCA), Independent component analysis (ICA),
Non-negative matrix factorization (NMF) and second-order blind identification
(SOBI). Publicly available real data were used to assess the synergies
extracted by each factorisation method in the classification of wrist
movements. Synthetic datasets were utilised to explore the effect of muscle
synergy sparsity, level of noise and number of channels on the extracted
synergies. Results suggest that the sparse synergy model and a higher number of
channels would result in better-estimated synergies. Without dimensionality
reduction, SOBI showed better results than other factorisation methods. This
suggests that SOBI would be an alternative when a limited number of electrodes
is available but its performance was still poor in that case. Otherwise, NMF
had the best performance when the number of channels was higher than the number
of synergies. Therefore, NMF would be the best method for muscle synergy
extraction.
",0,0,0,0,1,0
12701,Detecting Casimir torque with an optically levitated nanorod,"  The linear momentum and angular momentum of virtual photons of quantum vacuum
fluctuations can induce the Casimir force and the Casimir torque, respectively.
While the Casimir force has been measured extensively, the Casimir torque has
not been observed experimentally though it was predicted over forty years ago.
Here we propose to detect the Casimir torque with an optically levitated
nanorod near a birefringent plate in vacuum. The axis of the nanorod tends to
align with the polarization direction of the linearly polarized optical
tweezer. When its axis is not parallel or perpendicular to the optical axis of
the birefringent crystal, it will experience a Casimir torque that shifts its
orientation slightly. We calculate the Casimir torque and Casimir force acting
on a levitated nanorod near a birefringent crystal. We also investigate the
effects of thermal noise and photon recoils on the torque and force detection.
We prove that a levitated nanorod in vacuum will be capable of detecting the
Casimir torque under realistic conditions.
",0,1,0,0,0,0
16691,The Price of BitCoin: GARCH Evidence from High Frequency Data,"  This is the first paper that estimates the price determinants of BitCoin in a
Generalised Autoregressive Conditional Heteroscedasticity framework using high
frequency data. Derived from a theoretical model, we estimate BitCoin
transaction demand and speculative demand equations in a GARCH framework using
hourly data for the period 2013-2018. In line with the theoretical model, our
empirical results confirm that both the BitCoin transaction demand and
speculative demand have a statistically significant impact on the BitCoin price
formation. The BitCoin price responds negatively to the BitCoin velocity,
whereas positive shocks to the BitCoin stock, interest rate and the size of the
BitCoin economy exercise an upward pressure on the BitCoin price.
",0,0,0,0,0,1
12107,Stopping GAN Violence: Generative Unadversarial Networks,"  While the costs of human violence have attracted a great deal of attention
from the research community, the effects of the network-on-network (NoN)
violence popularised by Generative Adversarial Networks have yet to be
addressed. In this work, we quantify the financial, social, spiritual,
cultural, grammatical and dermatological impact of this aggression and address
the issue by proposing a more peaceful approach which we term Generative
Unadversarial Networks (GUNs). Under this framework, we simultaneously train
two models: a generator G that does its best to capture whichever data
distribution it feels it can manage, and a motivator M that helps G to achieve
its dream. Fighting is strictly verboten and both models evolve by learning to
respect their differences. The framework is both theoretically and electrically
grounded in game theory, and can be viewed as a winner-shares-all two-player
game in which both players work as a team to achieve the best score.
Experiments show that by working in harmony, the proposed model is able to
claim both the moral and log-likelihood high ground. Our work builds on a rich
history of carefully argued position-papers, published as anonymous YouTube
comments, which prove that the optimal solution to NoN violence is more GUNs.
",1,0,0,1,0,0
7319,JFLEG: A Fluency Corpus and Benchmark for Grammatical Error Correction,"  We present a new parallel corpus, JHU FLuency-Extended GUG corpus (JFLEG) for
developing and evaluating grammatical error correction (GEC). Unlike other
corpora, it represents a broad range of language proficiency levels and uses
holistic fluency edits to not only correct grammatical errors but also make the
original text more native sounding. We describe the types of corrections made
and benchmark four leading GEC systems on this corpus, identifying specific
areas in which they do well and how they can improve. JFLEG fulfills the need
for a new gold standard to properly assess the current state of GEC.
",1,0,0,0,0,0
1009,The Generalized Cross Validation Filter,"  Generalized cross validation (GCV) is one of the most important approaches
used to estimate parameters in the context of inverse problems and
regularization techniques. A notable example is the determination of the
smoothness parameter in splines. When the data are generated by a state space
model, like in the spline case, efficient algorithms are available to evaluate
the GCV score with complexity that scales linearly in the data set size.
However, these methods are not amenable to on-line applications since they rely
on forward and backward recursions. Hence, if the objective has been evaluated
at time $t-1$ and new data arrive at time t, then O(t) operations are needed to
update the GCV score. In this paper we instead show that the update cost is
$O(1)$, thus paving the way to the on-line use of GCV. This result is obtained
by deriving the novel GCV filter which extends the classical Kalman filter
equations to efficiently propagate the GCV score over time. We also illustrate
applications of the new filter in the context of state estimation and on-line
regularized linear system identification.
",1,0,0,1,0,0
20433,Semialgebraic Invariant Synthesis for the Kannan-Lipton Orbit Problem,"  The \emph{Orbit Problem} consists of determining, given a linear
transformation $A$ on $\mathbb{Q}^d$, together with vectors $x$ and $y$,
whether the orbit of $x$ under repeated applications of $A$ can ever reach $y$.
This problem was famously shown to be decidable by Kannan and Lipton in the
1980s.
In this paper, we are concerned with the problem of synthesising suitable
\emph{invariants} $\mathcal{P} \subseteq \mathbb{R}^d$, \emph{i.e.}, sets that
are stable under $A$ and contain $x$ and not $y$, thereby providing compact and
versatile certificates of non-reachability. We show that whether a given
instance of the Orbit Problem admits a semialgebraic invariant is decidable,
and moreover in positive instances we provide an algorithm to synthesise
suitable invariants of polynomial size.
It is worth noting that the existence of \emph{semilinear} invariants, on the
other hand, is (to the best of our knowledge) not known to be decidable.
",1,0,1,0,0,0
9909,Privacy Preserving and Collusion Resistant Energy Sharing,"  Energy has been increasingly generated or collected by different entities on
the power grid (e.g., universities, hospitals and householdes) via solar
panels, wind turbines or local generators in the past decade. With local
energy, such electricity consumers can be considered as ""microgrids"" which can
simulataneously generate and consume energy. Some microgrids may have excessive
energy that can be shared to other power consumers on the grid. To this end,
all the entities have to share their local private information (e.g., their
local demand, local supply and power quality data) to each other or a
third-party to find and implement the optimal energy sharing solution. However,
such process is constrained by privacy concerns raised by the microgrids. In
this paper, we propose a privacy preserving scheme for all the microgrids which
can securely implement their energy sharing against both semi-honest and
colluding adversaries. The proposed approach includes two secure communication
protocols that can ensure quantified privacy leakage and handle collusions.
",1,0,0,0,0,0
19445,Holographic Neural Architectures,"  Representation learning is at the heart of what makes deep learning
effective. In this work, we introduce a new framework for representation
learning that we call ""Holographic Neural Architectures"" (HNAs). In the same
way that an observer can experience the 3D structure of a holographed object by
looking at its hologram from several angles, HNAs derive Holographic
Representations from the training set. These representations can then be
explored by moving along a continuous bounded single dimension. We show that
HNAs can be used to make generative networks, state-of-the-art regression
models and that they are inherently highly resistant to noise. Finally, we
argue that because of their denoising abilities and their capacity to
generalize well from very few examples, models based upon HNAs are particularly
well suited for biological applications where training examples are rare or
noisy.
",0,0,0,1,1,0
724,Analysis of Multivariate Data and Repeated Measures Designs with the R Package MANOVA.RM,"  The numerical availability of statistical inference methods for a modern and
robust analysis of longitudinal- and multivariate data in factorial experiments
is an essential element in research and education. While existing approaches
that rely on specific distributional assumptions of the data (multivariate
normality and/or characteristic covariance matrices) are implemented in
statistical software packages, there is a need for user-friendly software that
can be used for the analysis of data that do not fulfill the aforementioned
assumptions and provide accurate p-value and confidence interval estimates.
Therefore, newly developed statistical methods for the analysis of repeated
measures designs and multivariate data that neither assume multivariate
normality nor specific covariance matrices have been implemented in the freely
available R-package MANOVA.RM. The package is equipped with a graphical user
interface for plausible applications in academia and other educational purpose.
Several motivating examples illustrate the application of the methods.
",0,0,0,1,0,0
4388,Linear Additive Markov Processes,"  We introduce LAMP: the Linear Additive Markov Process. Transitions in LAMP
may be influenced by states visited in the distant history of the process, but
unlike higher-order Markov processes, LAMP retains an efficient
parametrization. LAMP also allows the specific dependence on history to be
learned efficiently from data. We characterize some theoretical properties of
LAMP, including its steady-state and mixing time. We then give an algorithm
based on alternating minimization to learn LAMP models from data. Finally, we
perform a series of real-world experiments to show that LAMP is more powerful
than first-order Markov processes, and even holds its own against deep
sequential models (LSTMs) with a negligible increase in parameter complexity.
",1,0,0,1,0,0
16524,RFID Localisation For Internet Of Things Smart Homes: A Survey,"  The Internet of Things (IoT) enables numerous business opportunities in
fields as diverse as e-health, smart cities, smart homes, among many others.
The IoT incorporates multiple long-range, short-range, and personal area
wireless networks and technologies into the designs of IoT applications.
Localisation in indoor positioning systems plays an important role in the IoT.
Location Based IoT applications range from tracking objects and people in
real-time, assets management, agriculture, assisted monitoring technologies for
healthcare, and smart homes, to name a few. Radio Frequency based systems for
indoor positioning such as Radio Frequency Identification (RFID) is a key
enabler technology for the IoT due to its costeffective, high readability
rates, automatic identification and, importantly, its energy efficiency
characteristic. This paper reviews the state-of-the-art RFID technologies in
IoT Smart Homes applications. It presents several comparable studies of RFID
based projects in smart homes and discusses the applications, techniques,
algorithms, and challenges of adopting RFID technologies in IoT smart home
systems.
",1,0,0,0,0,0
